file,id,status,is_cah_kat,answerable,correct_option_count,reason,curriculum
questions/809655c1-b2ab-470c-9d60-b8996ed9583c.json,809655c1-b2ab-470c-9d60-b8996ed9583c,published,true,false,0,No option has isCorrect=true,Paediatric Sub-specialties
questions/816f1a17-0593-41f2-82cf-0a883dfd8e23.json,816f1a17-0593-41f2-82cf-0a883dfd8e23,published,true,false,0,No option has isCorrect=true,Paediatric Surgery
questions/828f5b21-481e-4ddd-af2e-beb649e0a566.json,828f5b21-481e-4ddd-af2e-beb649e0a566,published,true,false,0,No option has isCorrect=true,Emergency Paediatrics
questions/8ab72c0a-8ee4-4e3b-87fc-b384ba2dc33e.json,8ab72c0a-8ee4-4e3b-87fc-b384ba2dc33e,published,true,false,0,No option has isCorrect=true,Paediatric Sub-specialties
questions/8f9175db-6f73-437f-9bcf-76e4071a8ebe.json,8f9175db-6f73-437f-9bcf-76e4071a8ebe,published,true,false,0,No option has isCorrect=true,General Paediatrics
questions/9770009f-67d7-439b-96cc-6c8d7c060a24.json,9770009f-67d7-439b-96cc-6c8d7c060a24,published,true,false,0,No option has isCorrect=true,Paediatric Surgery
questions/98010d8a-2e3f-45f7-9382-878c073d9792.json,98010d8a-2e3f-45f7-9382-878c073d9792,published,true,false,0,No option has isCorrect=true,Paediatric Sub-specialties
questions/a2c5d6e1-b4bc-411b-b6b9-6a6f04e376e3.json,a2c5d6e1-b4bc-411b-b6b9-6a6f04e376e3,published,true,false,0,No option has isCorrect=true,Paediatric Sub-specialties
questions/a57d7d58-02cb-49be-b8fc-6f6d74c57790.json,a57d7d58-02cb-49be-b8fc-6f6d74c57790,published,true,false,0,No option has isCorrect=true,General Paediatrics
questions/a95a4740-5900-4d56-91c7-315782727243.json,a95a4740-5900-4d56-91c7-315782727243,published,true,false,0,No option has isCorrect=true,Paediatric Surgery
questions/aabc6117-6185-46d6-a7c8-4f20a0170675.json,aabc6117-6185-46d6-a7c8-4f20a0170675,published,true,false,0,No option has isCorrect=true,Paediatric Surgery
questions/acaf2222-0763-4e67-995c-7cecc16c29ae.json,acaf2222-0763-4e67-995c-7cecc16c29ae,published,true,false,0,No option has isCorrect=true,Paediatric Sub-specialties
questions/af08691c-1633-4c52-9f98-85612c48ed2d.json,af08691c-1633-4c52-9f98-85612c48ed2d,published,true,false,0,No option has isCorrect=true,Emergency Paediatrics
questions/b29bb8db-678d-4811-823b-2ba486d94334.json,b29bb8db-678d-4811-823b-2ba486d94334,published,true,false,0,No option has isCorrect=true,Emergency Paediatrics
questions/b48c3a36-f683-4876-b193-ba424101516b.json,b48c3a36-f683-4876-b193-ba424101516b,published,true,false,0,No option has isCorrect=true,General Paediatrics
questions/b75a30c9-dbd1-4473-a6b4-df186c6b5cd6.json,b75a30c9-dbd1-4473-a6b4-df186c6b5cd6,published,true,false,0,No option has isCorrect=true,Paediatric Surgery
questions/bd3698cb-32cc-4450-a08b-87e131382c93.json,bd3698cb-32cc-4450-a08b-87e131382c93,published,true,false,0,No option has isCorrect=true,General Paediatrics
questions/c07f33ad-74e4-42b3-93f7-afcd550b8d83.json,c07f33ad-74e4-42b3-93f7-afcd550b8d83,published,true,false,0,No option has isCorrect=true,Paediatric Sub-specialties
questions/c114c98e-8f26-4a55-832e-a6c2dd069d94.json,c114c98e-8f26-4a55-832e-a6c2dd069d94,published,true,false,0,No option has isCorrect=true,Adolescent Medicine
questions/c214cc51-0343-4296-8010-eeb4da5a4a2e.json,c214cc51-0343-4296-8010-eeb4da5a4a2e,published,true,false,0,No option has isCorrect=true,Paediatric Surgery
questions/c3bcc40f-ee8d-429d-bcf1-e50833e825fb.json,c3bcc40f-ee8d-429d-bcf1-e50833e825fb,published,true,false,0,No option has isCorrect=true,Paediatric Sub-specialties
questions/c5ceddb7-479d-49d9-85e8-7abc2056d17f.json,c5ceddb7-479d-49d9-85e8-7abc2056d17f,published,true,false,0,No option has isCorrect=true,Community-based Paediatrics
questions/c8f758c3-e745-4815-b856-ca37865807f8.json,c8f758c3-e745-4815-b856-ca37865807f8,published,true,false,0,No option has isCorrect=true,Paediatric Surgery
questions/cb394d5b-f7e8-4022-a5a7-e4617d3ae8a1.json,cb394d5b-f7e8-4022-a5a7-e4617d3ae8a1,published,true,false,0,No option has isCorrect=true,General Paediatrics
questions/cc591147-67b7-475e-b4ca-933816c7cb5c.json,cc591147-67b7-475e-b4ca-933816c7cb5c,published,true,false,0,No option has isCorrect=true,Paediatric Surgery
questions/cda136b1-ccca-43b7-b32c-cd5028d14736.json,cda136b1-ccca-43b7-b32c-cd5028d14736,published,true,false,0,No option has isCorrect=true,Paediatric Surgery
questions/d0800a51-4c8c-45ee-8a69-2e999b6fcafd.json,d0800a51-4c8c-45ee-8a69-2e999b6fcafd,published,true,false,0,No option has isCorrect=true,Emergency Paediatrics
questions/d733d977-bad3-4b51-a1e9-29ec8b8e7c6a.json,d733d977-bad3-4b51-a1e9-29ec8b8e7c6a,published,true,false,0,No option has isCorrect=true,Paediatric Sub-specialties
questions/e53e9202-e1c8-4824-819d-8501798611ee.json,e53e9202-e1c8-4824-819d-8501798611ee,published,true,false,0,No option has isCorrect=true,General Paediatrics
questions/e9e27ac7-3947-493b-8137-de51053ee2f7.json,e9e27ac7-3947-493b-8137-de51053ee2f7,published,true,false,0,No option has isCorrect=true,Community-based Paediatrics
questions/ecb8b696-2c04-4303-9b01-6d88c1ec9f34.json,ecb8b696-2c04-4303-9b01-6d88c1ec9f34,published,true,false,0,No option has isCorrect=true,General Paediatrics
questions/ed572cc2-5b1f-43d4-8a7b-413b676d4d8a.json,ed572cc2-5b1f-43d4-8a7b-413b676d4d8a,published,true,false,0,No option has isCorrect=true,Emergency Paediatrics
questions/ef72b8c3-7cb7-4363-b918-cecf85f23903.json,ef72b8c3-7cb7-4363-b918-cecf85f23903,published,true,false,0,No option has isCorrect=true,General Paediatrics
questions/fc908ad2-611d-43bd-aa7a-a53850c0febf.json,fc908ad2-611d-43bd-aa7a-a53850c0febf,published,true,false,0,No option has isCorrect=true,Paediatric Surgery
questions/fd8d12b2-0f5b-4062-8b7f-33c4de59610f.json,fd8d12b2-0f5b-4062-8b7f-33c4de59610f,published,true,false,0,No option has isCorrect=true,General Paediatrics
questions/ff1a41cf-ae24-4ace-8cce-748b037187b7.json,ff1a41cf-ae24-4ace-8cce-748b037187b7,published,true,false,0,No option has isCorrect=true,Paediatric Sub-specialties
questions/ff9e5c7a-e14c-4870-9580-14634dc7d412.json,ff9e5c7a-e14c-4870-9580-14634dc7d412,published,true,false,0,No option has isCorrect=true,General Paediatrics
